DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2021-02,5145496.60,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2021-03,6068016.73,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2021-04,5688074.65,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2021-05,5661456.31,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2021-06,5415442.91,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2021-07,5410959.77,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2021-08,5999495.54,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2021-09,5373290.30,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2021-10,5056081.14,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2021-11,1710136.30,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2021-12,662464.39,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2022-01,1802617.83,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2022-02,2914413.90,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2022-03,3119436.84,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2022-04,2955456.36,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2022-05,2712828.01,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2022-06,5522617.57,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2022-07,2541678.25,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2022-08,3842921.73,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2022-09,4241115.49,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2022-10,4071440.43,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2022-11,4172259.37,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2022-12,2365877.73,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2023-01,3071235.72,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2023-02,2776262.35,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2023-03,2669818.57,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2023-04,2776467.09,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2023-05,3175261.12,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2023-06,3167304.47,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2023-07,3031035.71,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2023-08,4805454.04,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2023-09,5884580.81,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2023-10,5158803.33,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2023-11,4308721.97,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2023-12,5829207.81,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2024-01,5404219.68,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2024-02,4350906.37,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2024-03,4358283.85,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2024-04,3908913.28,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2024-05,4031305.34,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2024-06,4542187.99,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2024-07,3440613.09,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2024-08,4243121.89,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2024-09,4441657.57,
ESTAT:DS-045409(1.0),17/12/24 11:00:00,M,HU,RU,27112100,1,QUANTITY_IN_100KG,2024-10,4312370.00,
